"id" "country" "group" "ST" "ASP" "GLN" "GLT" "GLY" "PGM" "TKT" "UNC"
3087 3 0 45 4 7 10 4 1 7 1
3088 3 0 572 62 4 5 2 2 1 5
3089 3 0 50 2 1 12 3 2 1 5
3090 3 0 2066 9 10 5 10 22 3 6
3091 3 0 50 2 1 12 3 2 1 5
3092 3 0 6461 2 17 5 2 10 59 6
3093 3 0 19 2 1 5 3 2 1 5
3094 3 0 21 2 1 1 3 2 1 5
3095 3 0 257 9 2 4 62 4 5 6
3096 3 0 492 2 1 1 2 7 1 5
3097 3 0 262 2 1 1 3 2 1 3
3098 3 0 1080 10 2 107 137 120 76 1
3099 3 0 19 2 1 5 3 2 1 5
3100 3 0 677 10 81 50 99 120 76 52
3101 3 0 19 2 1 5 3 2 1 5
3102 3 0 22 1 3 6 4 3 3 3
3103 3 0 19 2 1 5 3 2 1 5
3104 3 0 475 2 4 1 4 19 62 5
3105 3 0 48 2 4 1 2 7 1 5
3106 3 0 50 2 1 12 3 2 1 5
3107 3 0 50 2 1 12 3 2 1 5
3108 3 0 19 2 1 5 3 2 1 5
3109 3 0 45 4 7 10 4 1 7 1
3110 3 0 49 3 1 5 17 11 11 6
3111 3 0 45 4 7 10 4 1 7 1
3112 3 0 354 8 10 2 2 11 12 6
3113 3 0 230 4 7 41 4 42 7 1
3114 3 0 230 4 7 41 4 42 7 1
3115 3 0 50 2 1 12 3 2 1 5
3116 3 0 50 2 1 12 3 2 1 5
3117 3 0 1947 1 94 6 4 3 3 3
3118 3 0 53 2 1 21 3 2 1 5
3119 3 0 50 2 1 12 3 2 1 5
3120 3 0 21 2 1 1 3 2 1 5
3121 3 0 356 14 17 5 2 11 3 6
3122 3 0 50 2 1 12 3 2 1 5
3123 3 0 677 10 81 50 99 120 76 52
3124 3 0 883 2 17 2 3 2 1 5
3125 3 0 883 2 17 2 3 2 1 5
3126 3 0 883 2 17 2 3 2 1 5
3127 3 0 257 9 2 4 62 4 5 6
3128 3 0 677 10 81 50 99 120 76 52
3129 3 0 572 62 4 5 2 2 1 5
3130 3 0 148 2 1 6 3 2 1 5
3131 3 0 267 4 7 40 4 42 51 1
3132 3 0 257 9 2 4 62 4 5 6
3133 3 0 677 10 81 50 99 120 76 52
3134 3 0 21 2 1 1 3 2 1 5
3135 3 0 45 4 7 10 4 1 7 1
3136 3 0 48 2 4 1 2 7 1 5
3137 3 0 21 2 1 1 3 2 1 5
3138 3 0 21 2 1 1 3 2 1 5
3139 3 0 19 2 1 5 3 2 1 5
3140 3 0 2314 2 61 4 64 332 7 23
3141 3 0 45 4 7 10 4 1 7 1
3142 3 0 257 9 2 4 62 4 5 6
3143 3 0 53 2 1 21 3 2 1 5
3144 3 0 19 2 1 5 3 2 1 5
3145 3 0 45 4 7 10 4 1 7 1
3146 3 0 257 9 2 4 62 4 5 6
3147 3 0 21 2 1 1 3 2 1 5
3148 3 0 257 9 2 4 62 4 5 6
3149 3 0 257 9 2 4 62 4 5 6
3150 3 0 48 2 4 1 2 7 1 5
3151 3 0 21 2 1 1 3 2 1 5
3152 3 0 50 2 1 12 3 2 1 5
3153 3 0 48 2 4 1 2 7 1 5
3154 3 0 677 10 81 50 99 120 76 52
3155 3 0 21 2 1 1 3 2 1 5
3156 3 0 267 4 7 40 4 42 51 1
3157 3 0 267 4 7 40 4 42 51 1
3158 3 0 6462 2 25 4 3 154 25 35
3159 3 0 21 2 1 1 3 2 1 5
3160 3 0 267 4 7 40 4 42 51 1
3161 3 0 257 9 2 4 62 4 5 6
3162 3 0 21 2 1 1 3 2 1 5
3163 3 0 45 4 7 10 4 1 7 1
3164 3 0 21 2 1 1 3 2 1 5
3165 3 0 2197 4 22 10 4 1 7 1
3166 3 0 267 4 7 40 4 42 51 1
3167 3 0 50 2 1 12 3 2 1 5
3168 3 0 45 4 7 10 4 1 7 1
3169 3 0 677 10 81 50 99 120 76 52
3170 3 0 50 2 1 12 3 2 1 5
3171 3 0 21 2 1 1 3 2 1 5
3172 3 0 50 2 1 12 3 2 1 5
3173 3 0 1185 33 38 44 82 104 35 36
3174 3 0 583 4 7 10 4 42 51 1
3175 3 0 677 10 81 50 99 120 76 52
3176 3 0 677 10 81 50 99 120 76 52
3177 3 0 50 2 1 12 3 2 1 5
3178 3 0 48 2 4 1 2 7 1 5
3179 3 0 50 2 1 12 3 2 1 5
3180 3 0 677 10 81 50 99 120 76 52
3181 3 0 19 2 1 5 3 2 1 5
3182 3 0 48 2 4 1 2 7 1 5
3183 3 0 45 4 7 10 4 1 7 1
3184 3 0 677 10 81 50 99 120 76 52
3185 3 0 819 4 7 10 5 1 7 1
3186 3 0 19 2 1 5 3 2 1 5
3187 3 0 794 10 81 50 87 120 76 52
3188 3 0 775 9 25 2 10 23 3 6
3189 3 0 775 9 25 2 10 23 3 6
3190 3 0 775 9 25 2 10 23 3 6
3191 3 0 6626 18 22 208 18 345 86 47
3192 3 0 257 9 2 4 62 4 5 6
3193 3 0 19 2 1 5 3 2 1 5
3194 3 0 1966 1 3 6 4 3 276 3
3195 3 0 1966 1 3 6 4 3 276 3
3196 3 0 1221 2 84 5 10 119 178 26
3197 3 0 6459 1 3 6 4 3 397 3
3198 3 0 22 1 3 6 4 3 3 3
3199 3 0 45 4 7 10 4 1 7 1
3200 3 0 6773 258 174 207 193 241 76 131
3201 3 0 5968 7 17 79 15 23 3 12
3202 3 0 2187 1 6 5 195 12 28 1
3203 3 0 6447 18 89 77 98 122 94 16
3204 3 0 50 2 1 12 3 2 1 5
3205 3 0 8 2 1 1 3 2 1 6
3206 3 0 3633 2 1 1 5 2 343 5
3207 3 0 53 2 1 21 3 2 1 5
3208 3 0 50 2 1 12 3 2 1 5
3209 3 0 50 2 1 12 3 2 1 5
3210 3 0 50 2 1 12 3 2 1 5
3211 3 0 475 2 4 1 4 19 62 5
3212 3 0 1943 2 1 1 3 2 226 5
3213 3 0 50 2 1 12 3 2 1 5
3214 3 0 824 9 2 2 2 11 5 6
3215 3 0 824 9 2 2 2 11 5 6
3216 3 0 50 2 1 12 3 2 1 5
3217 3 0 50 2 1 12 3 2 1 5
3218 3 0 50 2 1 12 3 2 1 5
3219 3 0 21 2 1 1 3 2 1 5
3220 3 0 2655 64 70 77 98 123 229 16
3221 3 0 19 2 1 5 3 2 1 5
3222 3 0 11 48 7 10 4 1 7 1
3223 3 0 267 4 7 40 4 42 51 1
3224 3 0 50 2 1 12 3 2 1 5
3225 3 0 50 2 1 12 3 2 1 5
3226 3 0 50 2 1 12 3 2 1 5
3227 3 0 760 2 1 52 3 2 100 5
3228 3 0 538 4 7 10 4 42 25 1
3229 3 0 45 4 7 10 4 1 7 1
3230 3 0 904 24 2 5 53 23 3 1
3231 3 0 4776 37 52 4 26 129 29 23
3232 3 0 45 4 7 10 4 1 7 1
3233 3 0 50 2 1 12 3 2 1 5
3234 3 0 50 2 1 12 3 2 1 5
3235 3 0 6543 33 38 30 82 104 43 388
3236 3 0 50 2 1 12 3 2 1 5
3237 3 0 257 9 2 4 62 4 5 6
3238 3 0 11 48 7 10 4 1 7 1
3239 3 0 6463 76 375 284 409 124 285 31
3240 3 0 354 8 10 2 2 11 12 6
3241 3 0 48 2 4 1 2 7 1 5
3242 3 0 6440 4 7 40 62 42 51 1
3243 3 0 19 2 1 5 3 2 1 5
3244 3 0 19 2 1 5 3 2 1 5
3245 3 0 448 61 70 22 18 2 74 47
3246 3 0 19 2 1 5 3 2 1 5
3247 3 0 50 2 1 12 3 2 1 5
3248 3 0 50 2 1 12 3 2 1 5
3249 3 0 45 4 7 10 4 1 7 1
3250 3 0 19 2 1 5 3 2 1 5
3251 3 0 861 2 1 42 3 148 1 5
3252 3 0 21 2 1 1 3 2 1 5
3253 3 0 45 4 7 10 4 1 7 1
3254 3 0 262 2 1 1 3 2 1 3
3255 3 0 61 1 4 2 2 6 3 17
3256 3 0 21 2 1 1 3 2 1 5
3257 3 0 677 10 81 50 99 120 76 52
3258 3 0 6591 64 105 20 77 94 103 16
3259 3 0 45 4 7 10 4 1 7 1
3260 3 0 53 2 1 21 3 2 1 5
3261 3 0 45 4 7 10 4 1 7 1
3262 3 0 677 10 81 50 99 120 76 52
3263 3 0 2655 64 70 77 98 123 229 16
3264 3 0 383 4 7 12 4 42 51 1
3265 3 0 21 2 1 1 3 2 1 5
3266 3 0 6589 64 89 20 100 134 101 16
3267 3 0 50 2 1 12 3 2 1 5
3268 3 0 883 2 17 2 3 2 1 5
3269 3 0 353 7 17 5 2 10 3 6
3270 3 0 21 2 1 1 3 2 1 5
3271 3 0 21 2 1 1 3 2 1 5
3272 3 0 19 2 1 5 3 2 1 5
3273 3 0 257 9 2 4 62 4 5 6
3274 3 0 45 4 7 10 4 1 7 1
3275 3 0 2655 64 70 77 98 123 229 16
3276 3 0 19 2 1 5 3 2 1 5
3277 3 0 257 9 2 4 62 4 5 6
3278 3 0 257 9 2 4 62 4 5 6
3279 3 0 6880 64 467 71 100 134 160 407
3280 3 0 51 7 17 2 15 23 3 12
3281 3 0 257 9 2 4 62 4 5 6
3282 3 0 48 2 4 1 2 7 1 5
3283 3 0 45 4 7 10 4 1 7 1
3284 3 0 677 10 81 50 99 120 76 52
3285 3 0 21 2 1 1 3 2 1 5
3286 3 0 4684 7 2 5 72 2 383 6
3287 3 0 677 10 81 50 99 120 76 52
3288 3 0 855 33 39 30 79 104 35 17
3289 3 0 22 1 3 6 4 3 3 3
3290 3 0 267 4 7 40 4 42 51 1
3291 3 0 19 2 1 5 3 2 1 5
3292 3 0 48 2 4 1 2 7 1 5
3293 3 0 50 2 1 12 3 2 1 5
3294 3 0 48 2 4 1 2 7 1 5
3295 3 0 45 4 7 10 4 1 7 1
3296 3 0 22 1 3 6 4 3 3 3
3297 3 0 53 2 1 21 3 2 1 5
3298 3 0 677 10 81 50 99 120 76 52
3299 3 0 1080 10 2 107 137 120 76 1
3300 3 0 11 48 7 10 4 1 7 1
3301 3 0 3274 18 33 22 326 1 86 16
3302 3 0 677 10 81 50 99 120 76 52
3303 3 0 794 10 81 50 87 120 76 52
3304 3 0 6617 2 7 10 4 42 25 1
3305 3 0 5968 7 17 79 15 23 3 12
3306 3 0 824 9 2 2 2 11 5 6
3307 3 0 583 4 7 10 4 42 51 1
3308 3 0 50 2 1 12 3 2 1 5
3309 3 0 794 10 81 50 87 120 76 52
3310 3 0 22 1 3 6 4 3 3 3
3311 3 0 19 2 1 5 3 2 1 5
3312 3 0 50 2 1 12 3 2 1 5
3313 3 0 21 2 1 1 3 2 1 5
3314 3 0 257 9 2 4 62 4 5 6
3315 3 0 6772 7 17 5 10 10 3 6
3316 3 0 22 1 3 6 4 3 3 3
3317 3 0 933 10 1 59 19 10 5 7
3318 3 0 262 2 1 1 3 2 1 3
3319 3 0 604 1 2 3 27 5 9 3
3320 3 0 2491 64 22 212 100 134 233 16
3321 3 0 45 4 7 10 4 1 7 1
3322 3 0 658 2 4 2 4 19 3 6
3323 3 0 21 2 1 1 3 2 1 5
3324 3 0 45 4 7 10 4 1 7 1
3325 3 0 677 10 81 50 99 120 76 52
3326 3 0 22 1 3 6 4 3 3 3
3327 3 0 21 2 1 1 3 2 1 5
3328 3 0 2274 9 17 5 10 350 3 3
3329 3 0 53 2 1 21 3 2 1 5
3330 3 0 21 2 1 1 3 2 1 5
3331 3 0 677 10 81 50 99 120 76 52
3332 3 0 6455 9 2 2 10 562 59 5
3333 3 0 5543 18 22 22 18 194 17 16
3334 3 0 5968 7 17 79 15 23 3 12
3335 3 0 19 2 1 5 3 2 1 5
3336 3 0 5968 7 17 79 15 23 3 12
3337 3 0 19 2 1 5 3 2 1 5
3338 3 0 538 4 7 10 4 42 25 1
3339 3 0 3938 64 22 68 97 134 301 16
3340 3 0 447 1 2 42 4 3 40 3
3341 3 0 267 4 7 40 4 42 51 1
3342 3 0 658 2 4 2 4 19 3 6
3343 3 0 48 2 4 1 2 7 1 5
3344 3 0 1583 33 39 30 115 104 43 17
3345 3 0 6448 9 1 1 10 22 1 5
3346 3 0 19 2 1 5 3 2 1 5
3347 3 0 19 2 1 5 3 2 1 5
3348 3 0 587 1 2 42 4 90 25 8
3349 3 0 45 4 7 10 4 1 7 1
3350 3 0 577 2 4 1 3 2 1 5
3351 3 0 19 2 1 5 3 2 1 5
3352 3 0 1231 27 2 22 104 43 86 31
3353 3 0 22 1 3 6 4 3 3 3
3354 3 0 538 4 7 10 4 42 25 1
3355 3 0 257 9 2 4 62 4 5 6
3356 3 0 21 2 1 1 3 2 1 5
3357 3 0 257 9 2 4 62 4 5 6
3358 3 0 21 2 1 1 3 2 1 5
3359 3 0 21 2 1 1 3 2 1 5
3360 3 0 587 1 2 42 4 90 25 8
3361 3 0 48 2 4 1 2 7 1 5
3362 3 0 6881 1 4 2 2 6 3 52
3363 3 0 48 2 4 1 2 7 1 5
3364 3 0 1003 8 7 4 4 125 7 1
3365 3 0 48 2 4 1 2 7 1 5
3366 3 0 985 10 27 89 19 10 132 7
3367 3 0 475 2 4 1 4 19 62 5
3368 3 0 21 2 1 1 3 2 1 5
3369 3 0 572 62 4 5 2 2 1 5
3370 3 0 48 2 4 1 2 7 1 5
3371 3 0 21 2 1 1 3 2 1 5
3372 3 0 19 2 1 5 3 2 1 5
3373 3 0 48 2 4 1 2 7 1 5
3374 3 0 48 2 4 1 2 7 1 5
3375 3 0 6573 18 70 22 109 670 94 171
3376 3 0 45 4 7 10 4 1 7 1
3377 3 0 19 2 1 5 3 2 1 5
3378 3 0 48 2 4 1 2 7 1 5
3379 3 0 21 2 1 1 3 2 1 5
3380 3 0 53 2 1 21 3 2 1 5
3381 3 0 2409 24 2 213 72 22 3 210
3382 3 0 21 2 1 1 3 2 1 5
3383 3 0 1959 27 2 22 104 319 86 16
3384 3 0 21 2 1 1 3 2 1 5
3385 3 0 48 2 4 1 2 7 1 5
3386 3 0 1943 2 1 1 3 2 226 5
3387 3 0 48 2 4 1 2 7 1 5
3388 3 0 48 2 4 1 2 7 1 5
3389 3 0 6442 64 22 77 155 134 101 16
3390 3 0 21 2 1 1 3 2 1 5
3391 3 0 827 33 39 30 82 104 56 17
3392 3 0 21 2 1 1 3 2 1 5
3393 3 0 50 2 1 12 3 2 1 5
3394 3 0 50 2 1 12 3 2 1 5
3395 3 0 3016 33 39 103 79 104 35 17
3396 3 0 2314 2 61 4 64 332 7 23
3397 3 0 45 4 7 10 4 1 7 1
3398 3 0 267 4 7 40 4 42 51 1
3399 3 0 464 24 2 2 2 10 3 1
3400 3 0 6460 64 33 22 98 94 17 16
3401 3 0 577 2 4 1 3 2 1 5
3402 3 0 21 2 1 1 3 2 1 5
3403 3 0 42 1 2 3 4 5 9 3
3404 3 0 21 2 1 1 3 2 1 5
3405 3 0 48 2 4 1 2 7 1 5
3406 3 0 19 2 1 5 3 2 1 5
3407 3 0 19 2 1 5 3 2 1 5
3408 3 0 19 2 1 5 3 2 1 5
3409 3 0 19 2 1 5 3 2 1 5
3410 3 0 19 2 1 5 3 2 1 5
3411 3 0 19 2 1 5 3 2 1 5
3412 3 0 2187 1 6 5 195 12 28 1
3413 3 0 21 2 1 1 3 2 1 5
3414 3 0 19 2 1 5 3 2 1 5
3415 3 0 1775 10 27 59 19 10 5 7
3416 3 0 861 2 1 42 3 148 1 5
3417 3 0 48 2 4 1 2 7 1 5
3418 3 0 19 2 1 5 3 2 1 5
3419 3 0 1943 2 1 1 3 2 226 5
3420 3 0 19 2 1 5 3 2 1 5
3421 3 0 19 2 1 5 3 2 1 5
3422 3 0 19 2 1 5 3 2 1 5
3423 3 0 48 2 4 1 2 7 1 5
3424 3 0 48 2 4 1 2 7 1 5
3425 3 0 257 9 2 4 62 4 5 6
3426 3 0 872 33 39 30 82 113 44 17
3427 3 0 19 2 1 5 3 2 1 5
3428 3 0 883 2 17 2 3 2 1 5
3429 3 0 19 2 1 5 3 2 1 5
3430 3 0 21 2 1 1 3 2 1 5
3431 3 0 828 33 39 30 82 104 43 17
3432 3 0 45 4 7 10 4 1 7 1
3433 3 0 50 2 1 12 3 2 1 5
3434 3 0 50 2 1 12 3 2 1 5
3435 3 0 19 2 1 5 3 2 1 5
3436 3 0 48 2 4 1 2 7 1 5
3437 3 0 48 2 4 1 2 7 1 5
3438 3 0 45 4 7 10 4 1 7 1
3439 3 0 50 2 1 12 3 2 1 5
3440 3 0 21 2 1 1 3 2 1 5
3441 3 0 824 9 2 2 2 11 5 6
3442 3 0 48 2 4 1 2 7 1 5
3443 3 0 48 2 4 1 2 7 1 5
3444 3 0 48 2 4 1 2 7 1 5
3445 3 0 48 2 4 1 2 7 1 5
3446 3 0 5150 292 66 30 82 113 206 17
3447 3 0 262 2 1 1 3 2 1 3
3448 3 0 21 2 1 1 3 2 1 5
3449 3 0 883 2 17 2 3 2 1 5
3450 3 0 21 2 1 1 3 2 1 5
3451 3 0 206 2 21 5 37 2 1 5
3452 3 0 51 7 17 2 15 23 3 12
3453 3 0 860 33 39 30 79 113 47 17
3454 3 0 50 2 1 12 3 2 1 5
3455 3 0 21 2 1 1 3 2 1 5
3456 3 0 48 2 4 1 2 7 1 5
3457 3 0 48 2 4 1 2 7 1 5
3458 3 0 257 9 2 4 62 4 5 6
3459 3 0 48 2 4 1 2 7 1 5
3460 3 0 934 1 1 59 2 10 5 7
3461 3 0 48 2 4 1 2 7 1 5
3462 3 0 48 2 4 1 2 7 1 5
3463 3 0 257 9 2 4 62 4 5 6
3464 3 0 48 2 4 1 2 7 1 5
3465 3 0 262 2 1 1 3 2 1 3
3466 3 0 48 2 4 1 2 7 1 5
3467 3 0 48 2 4 1 2 7 1 5
3468 3 0 206 2 21 5 37 2 1 5
3469 3 0 257 9 2 4 62 4 5 6
3470 3 0 48 2 4 1 2 7 1 5
3471 3 0 48 2 4 1 2 7 1 5
3472 3 0 21 2 1 1 3 2 1 5
3473 3 0 48 2 4 1 2 7 1 5
3474 3 0 6463 76 375 284 409 124 285 31
3475 3 0 21 2 1 1 3 2 1 5
3476 3 0 48 2 4 1 2 7 1 5
3477 3 0 19 2 1 5 3 2 1 5
3478 3 0 257 9 2 4 62 4 5 6
3479 3 0 21 2 1 1 3 2 1 5
3480 3 0 3853 2 1 21 334 2 1 5
3481 3 0 19 2 1 5 3 2 1 5
3482 3 0 872 33 39 30 82 113 44 17
3483 3 0 257 9 2 4 62 4 5 6
3484 3 0 21 2 1 1 3 2 1 5
3485 3 0 1628 33 39 30 79 104 206 17
3486 3 0 44 8 1 6 3 2 1 1
3487 3 0 6522 24 17 389 10 23 3 12
3488 3 0 794 10 81 50 87 120 76 52
3489 3 0 677 10 81 50 99 120 76 52
3490 3 0 48 2 4 1 2 7 1 5
3491 3 0 429 7 4 5 2 11 1 5
3492 3 0 21 2 1 1 3 2 1 5
3493 3 0 257 9 2 4 62 4 5 6
3494 3 0 614 73 21 2 10 86 3 6
3495 3 0 5136 24 2 2 2 10 3 3
3496 3 0 2274 9 17 5 10 350 3 3
3497 3 0 257 9 2 4 62 4 5 6
3498 3 0 48 2 4 1 2 7 1 5
3499 3 0 21 2 1 1 3 2 1 5
3500 3 0 50 2 1 12 3 2 1 5
3501 3 0 3694 2 2 1 2 7 1 5
3502 3 0 21 2 1 1 3 2 1 5
3503 3 0 21 2 1 1 3 2 1 5
3504 3 0 883 2 17 2 3 2 1 5
3505 3 0 48 2 4 1 2 7 1 5
3506 3 0 21 2 1 1 3 2 1 5
3507 3 0 46 2 21 5 3 2 1 5
3508 3 0 3574 2 1 12 3 2 1 23
3509 3 0 443 24 17 2 15 23 3 12
3510 3 0 538 4 7 10 4 42 25 1
3511 3 0 21 2 1 1 3 2 1 5
3512 3 0 19 2 1 5 3 2 1 5
3513 3 0 262 2 1 1 3 2 1 3
3514 3 0 2491 64 22 212 100 134 233 16
3515 3 0 5247 7 17 27 10 11 3 6
3516 3 0 572 62 4 5 2 2 1 5
3517 3 0 2219 10 7 10 4 1 7 1
3518 3 0 658 2 4 2 4 19 3 6
3519 3 0 356 14 17 5 2 11 3 6
3520 3 0 2066 9 10 5 10 22 3 6
3521 3 0 2177 157 39 30 79 104 35 17
3522 3 0 50 2 1 12 3 2 1 5
3523 3 0 21 2 1 1 3 2 1 5
3524 3 0 22 1 3 6 4 3 3 3
3525 3 0 262 2 1 1 3 2 1 3
3526 3 0 44 8 1 6 3 2 1 1
3527 3 0 257 9 2 4 62 4 5 6
3528 3 0 21 2 1 1 3 2 1 5
3529 3 0 267 4 7 40 4 42 51 1
3530 3 0 5805 24 2 2 2 601 3 1
3531 3 0 6524 2 4 391 4 2 1 5
3532 3 0 1943 2 1 1 3 2 226 5
3533 3 0 48 2 4 1 2 7 1 5
3534 3 0 19 2 1 5 3 2 1 5
3535 3 0 6538 33 39 103 79 104 43 17
3536 3 0 1750 33 39 30 115 113 43 17
3537 3 0 50 2 1 12 3 2 1 5
3538 3 0 572 62 4 5 2 2 1 5
3539 3 0 48 2 4 1 2 7 1 5
3540 3 0 21 2 1 1 3 2 1 5
3541 3 0 5630 312 70 22 18 2 74 47
3542 3 0 50 2 1 12 3 2 1 5
3543 3 0 21 2 1 1 3 2 1 5
3544 3 0 1943 2 1 1 3 2 226 5
3545 3 0 50 2 1 12 3 2 1 5
3546 3 0 22 1 3 6 4 3 3 3
3547 3 0 778 27 95 22 107 133 86 16
3548 3 0 2311 18 33 22 98 122 17 16
3549 3 0 19 2 1 5 3 2 1 5
3550 3 0 6457 9 2 2 2 89 5 6
3551 3 0 50 2 1 12 3 2 1 5
3552 3 0 19 2 1 5 3 2 1 5
3553 3 0 1595 33 38 30 79 104 43 17
3554 3 0 21 2 1 1 3 2 1 5
3555 3 0 21 2 1 1 3 2 1 5
3556 3 0 19 2 1 5 3 2 1 5
3557 3 0 6883 1 4 2 20 6 3 6
3558 3 0 1624 32 38 30 82 104 43 17
3559 3 0 861 2 1 42 3 148 1 5
3560 3 0 48 2 4 1 2 7 1 5
3561 3 0 21 2 1 1 3 2 1 5
3562 3 0 50 2 1 12 3 2 1 5
3563 3 0 50 2 1 12 3 2 1 5
3564 3 0 918 2 4 1 4 19 1 5
3565 3 0 48 2 4 1 2 7 1 5
3566 3 0 572 62 4 5 2 2 1 5
3567 3 0 44 8 1 6 3 2 1 1
3568 3 0 6771 1 2 42 4 2 24 8
3569 3 0 5150 292 66 30 82 113 206 17
3570 3 0 48 2 4 1 2 7 1 5
3571 3 0 148 2 1 6 3 2 1 5
3572 3 0 48 2 4 1 2 7 1 5
3573 3 0 872 33 39 30 82 113 44 17
3574 3 0 2927 166 2 5 10 151 3 1
3575 3 0 38 2 4 2 2 6 1 5
3576 3 0 48 2 4 1 2 7 1 5
3577 3 0 257 9 2 4 62 4 5 6
3578 3 0 44 8 1 6 3 2 1 1
3579 3 0 50 2 1 12 3 2 1 5
3580 3 0 1750 33 39 30 115 113 43 17
3581 3 0 464 24 2 2 2 10 3 1
3582 3 0 19 2 1 5 3 2 1 5
3583 3 0 2680 64 33 22 100 122 303 16
3584 3 0 11 48 7 10 4 1 7 1
3585 3 0 21 2 1 1 3 2 1 5
3586 3 0 21 2 1 1 3 2 1 5
3587 3 0 872 33 39 30 82 113 44 17
3588 3 0 2100 9 25 2 10 22 3 8
3589 3 0 2274 9 17 5 10 350 3 3
3590 3 0 19 2 1 5 3 2 1 5
3591 3 0 19 2 1 5 3 2 1 5
3592 3 0 883 2 17 2 3 2 1 5
3593 3 0 1044 2 10 2 4 19 3 6
3594 3 0 19 2 1 5 3 2 1 5
3595 3 0 257 9 2 4 62 4 5 6
3596 3 0 6539 33 262 30 115 104 43 17
3597 3 0 42 1 2 3 4 5 9 3
3598 3 0 19 2 1 5 3 2 1 5
3599 3 0 21 2 1 1 3 2 1 5
3600 3 0 50 2 1 12 3 2 1 5
3601 3 0 677 10 81 50 99 120 76 52
3602 3 0 48 2 4 1 2 7 1 5
3603 3 0 524 8 17 5 2 10 3 1
3604 3 0 2453 2 29 4 27 10 25 1
3605 3 0 354 8 10 2 2 11 12 6
3606 3 0 464 24 2 2 2 10 3 1
3607 3 0 883 2 17 2 3 2 1 5
3608 3 0 257 9 2 4 62 4 5 6
3609 3 0 50 2 1 12 3 2 1 5
3610 3 0 50 2 1 12 3 2 1 5
3611 3 0 50 2 1 12 3 2 1 5
3612 3 0 50 2 1 12 3 2 1 5
3613 3 0 50 2 1 12 3 2 1 5
3614 3 0 2545 18 7 212 111 122 103 16
3615 3 0 148 2 1 6 3 2 1 5
3616 3 0 262 2 1 1 3 2 1 3
3617 3 0 2187 1 6 5 195 12 28 1
3618 3 0 45 4 7 10 4 1 7 1
3619 3 0 48 2 4 1 2 7 1 5
3620 3 0 50 2 1 12 3 2 1 5
3621 3 0 50 2 1 12 3 2 1 5
3622 3 0 855 33 39 30 79 104 35 17
3623 3 0 45 4 7 10 4 1 7 1
3624 3 0 48 2 4 1 2 7 1 5
3625 3 0 5805 24 2 2 2 601 3 1
3626 3 0 6450 64 22 77 230 205 101 150
3627 3 0 441 7 1 2 83 2 3 6
3628 3 0 48 2 4 1 2 7 1 5
3629 3 0 312 14 45 2 4 19 3 6
3630 3 0 257 9 2 4 62 4 5 6
3631 3 0 19 2 1 5 3 2 1 5
3632 3 0 19 2 1 5 3 2 1 5
3633 3 0 934 1 1 59 2 10 5 7
3634 3 0 19 2 1 5 3 2 1 5
3635 3 0 48 2 4 1 2 7 1 5
3636 3 0 45 4 7 10 4 1 7 1
3637 3 0 52 9 25 2 10 22 3 6
3638 3 0 45 4 7 10 4 1 7 1
3639 3 0 492 2 1 1 2 7 1 5
3640 3 0 45 4 7 10 4 1 7 1
3641 3 0 6532 346 2 3 4 5 9 3
3642 3 0 677 10 81 50 99 120 76 52
3643 3 0 2274 9 17 5 10 350 3 3
3644 3 0 2274 9 17 5 10 350 3 3
3645 3 0 48 2 4 1 2 7 1 5
3646 3 0 257 9 2 4 62 4 5 6
3647 3 0 21 2 1 1 3 2 1 5
3648 3 0 50 2 1 12 3 2 1 5
3649 3 0 6625 22 15 4 64 74 25 5
3650 3 0 2276 9 2 2 10 10 59 5
3651 3 0 257 9 2 4 62 4 5 6
3652 3 0 148 2 1 6 3 2 1 5
3653 3 0 586 1 2 42 4 98 58 34
3654 3 0 604 1 2 3 27 5 9 3
3655 3 0 51 7 17 2 15 23 3 12
3656 3 0 53 2 1 21 3 2 1 5
3657 3 0 267 4 7 40 4 42 51 1
3658 3 0 572 62 4 5 2 2 1 5
3659 3 0 2100 9 25 2 10 22 3 8
3660 3 0 22 1 3 6 4 3 3 3
3661 3 0 22 1 3 6 4 3 3 3
3662 3 0 22 1 3 6 4 3 3 3
3663 3 0 22 1 3 6 4 3 3 3
3664 3 0 267 4 7 40 4 42 51 1
3665 3 0 22 1 3 6 4 3 3 3
3666 3 0 22 1 3 6 4 3 3 3
3667 3 0 21 2 1 1 3 2 1 5
3668 3 0 48 2 4 1 2 7 1 5
3669 3 0 6540 33 39 30 517 104 43 17
3670 3 0 45 4 7 10 4 1 7 1
3671 3 0 230 4 7 41 4 42 7 1
3672 3 0 45 4 7 10 4 1 7 1
3673 3 0 45 4 7 10 4 1 7 1
3674 3 0 48 2 4 1 2 7 1 5
3675 3 0 50 2 1 12 3 2 1 5
3676 3 0 19 2 1 5 3 2 1 5
3677 3 0 42 1 2 3 4 5 9 3
3678 3 0 48 2 4 1 2 7 1 5
3679 3 0 19 2 1 5 3 2 1 5
3680 3 0 21 2 1 1 3 2 1 5
3681 3 0 677 10 81 50 99 120 76 52
3682 3 0 403 10 27 16 19 10 5 7
3683 3 0 45 4 7 10 4 1 7 1
3684 3 0 44 8 1 6 3 2 1 1
3685 3 0 677 10 81 50 99 120 76 52
3686 3 0 677 10 81 50 99 120 76 52
3687 3 0 45 4 7 10 4 1 7 1
3688 3 0 45 4 7 10 4 1 7 1
